employee_id,duration,store_id,role,total_hours,overtime_hours,regular_hours,total_labor_cost_mxn
E02679,23,S034,Cashier,23,0,23,1725.0
E02681,40,S034,Customer Service,40,0,40,3400.0
E02682,22,S034,Stock,22,0,22,1430.0
E02683,28,S034,Cashier,28,0,28,2100.0
E02684,31,S034,Floor,31,0,31,2170.0
E02685,21,S034,Floor,21,0,21,1470.0
E02686,40,S034,Supervisor,40,0,40,4800.0
E02687,40,S034,Customer Service,40,0,40,3400.0
E02688,27,S034,Floor,27,0,27,1890.0
E02689,37,S034,Floor,37,0,37,2590.0
E02690,31,S034,Floor,31,0,31,2170.0
E02691,26,S034,Stock,26,0,26,1690.0
E02692,20,S034,Cashier,20,0,20,1500.0
E02693,34,S034,Floor,34,0,34,2380.0
E02694,36,S034,Floor,36,0,36,2520.0
E02695,30,S034,Stock,30,0,30,1950.0
E02696,37,S034,Cashier,37,0,37,2775.0
E02697,14,S034,Cashier,14,0,14,1050.0
E02698,28,S034,Stock,28,0,28,1820.0
E02699,40,S034,Customer Service,40,0,40,3400.0
E02700,10,S034,Cashier,10,0,10,750.0
E02701,19,S034,Cashier,19,0,19,1425.0
E02702,19,S034,Stock,19,0,19,1235.0
E02703,31,S034,Cashier,31,0,31,2325.0
E02705,35,S034,Cashier,35,0,35,2625.0
E02706,39,S034,Customer Service,39,0,39,3315.0
E02708,19,S034,Cashier,19,0,19,1425.0
E02710,30,S034,Cashier,30,0,30,2250.0
E02711,40,S034,Supervisor,40,0,40,4800.0
E02712,37,S034,Floor,37,0,37,2590.0
E02713,5,S034,Stock,5,0,5,325.0
E02714,18,S034,Stock,18,0,18,1170.0
E02715,34,S034,Cashier,34,0,34,2550.0
E02716,22,S034,Cashier,22,0,22,1650.0
E02718,37,S034,Customer Service,37,0,37,3145.0
E02719,35,S034,Stock,35,0,35,2275.0
E02720,23,S034,Floor,23,0,23,1610.0
E02721,5,S035,Cashier,5,0,5,375.0
E02723,8,S035,Cashier,8,0,8,600.0
E02724,11,S035,Cashier,11,0,11,825.0
E02725,24,S035,Supervisor,24,0,24,2880.0
E02726,16,S035,Stock,16,0,16,1040.0
E02727,37,S035,Customer Service,37,0,37,3145.0
E02728,10,S035,Cashier,10,0,10,750.0
E02729,5,S035,Stock,5,0,5,325.0
E02730,16,S035,Floor,16,0,16,1120.0
E02731,24,S035,Supervisor,24,0,24,2880.0
E02732,24,S035,Supervisor,24,0,24,2880.0
E02733,5,S035,Cashier,5,0,5,375.0
E02734,24,S035,Cashier,24,0,24,1800.0
E02735,10,S035,Floor,10,0,10,700.0
E02736,34,S035,Cashier,34,0,34,2550.0
E02737,18,S035,Cashier,18,0,18,1350.0
E02738,5,S035,Stock,5,0,5,325.0
E02739,19,S035,Stock,19,0,19,1235.0
E02740,18,S035,Cashier,18,0,18,1350.0
E02741,19,S035,Floor,19,0,19,1330.0
E02742,10,S035,Stock,10,0,10,650.0
E02744,27,S035,Cashier,27,0,27,2025.0
E02745,14,S035,Stock,14,0,14,910.0
E02746,39,S035,Cashier,39,0,39,2925.0
E02747,13,S035,Cashier,13,0,13,975.0
E02748,14,S035,Cashier,14,0,14,1050.0
E02749,15,S035,Cashier,15,0,15,1125.0
E02750,10,S035,Floor,10,0,10,700.0
E02751,16,S035,Stock,16,0,16,1040.0
E02752,40,S035,Customer Service,40,0,40,3400.0
E02753,32,S035,Supervisor,32,0,32,3840.0
E02754,32,S035,Supervisor,32,0,32,3840.0
E02755,40,S035,Customer Service,40,0,40,3400.0
E02756,18,S035,Cashier,18,0,18,1350.0
E02759,16,S035,Stock,16,0,16,1040.0
E02760,16,S035,Supervisor,16,0,16,1920.0
E02761,5,S035,Stock,5,0,5,325.0
E02762,30,S035,Floor,30,0,30,2100.0
E02763,11,S035,Stock,11,0,11,715.0
E02765,10,S035,Stock,10,0,10,650.0
E02766,12,S035,Floor,12,0,12,840.0
E02767,38,S035,Floor,38,0,38,2660.0
E02768,18,S035,Stock,18,0,18,1170.0
E02769,27,S035,Cashier,27,0,27,2025.0
E02770,28,S035,Cashier,28,0,28,2100.0
E02771,13,S035,Floor,13,0,13,910.0
E02772,8,S035,Supervisor,8,0,8,960.0
E02773,5,S035,Floor,5,0,5,350.0
E02774,14,S035,Cashier,14,0,14,1050.0
E02776,26,S035,Floor,26,0,26,1820.0
E02777,6,S035,Stock,6,0,6,390.0
E02778,21,S035,Cashier,21,0,21,1575.0
E02779,16,S035,Floor,16,0,16,1120.0
E02781,19,S035,Floor,19,0,19,1330.0
E02782,24,S035,Supervisor,24,0,24,2880.0
E02783,30,S035,Floor,30,0,30,2100.0
E02784,17,S035,Floor,17,0,17,1190.0
E02786,22,S035,Stock,22,0,22,1430.0
E02787,14,S035,Cashier,14,0,14,1050.0
E02789,18,S035,Floor,18,0,18,1260.0
E02791,32,S035,Cashier,32,0,32,2400.0
E02792,14,S035,Stock,14,0,14,910.0
E02793,24,S035,Floor,24,0,24,1680.0
E02794,8,S035,Stock,8,0,8,520.0
E02795,18,S035,Cashier,18,0,18,1350.0
E02796,14,S035,Stock,14,0,14,910.0
E02797,40,S035,Floor,40,0,40,2800.0
E02798,11,S035,Cashier,11,0,11,825.0
E02799,18,S035,Floor,18,0,18,1260.0
E02803,12,S036,Customer Service,12,0,12,1020.0
E02804,6,S036,Cashier,6,0,6,450.0
E02805,6,S036,Stock,6,0,6,390.0
E02806,8,S036,Supervisor,8,0,8,960.0
E02808,16,S036,Supervisor,16,0,16,1920.0
E02809,5,S036,Stock,5,0,5,325.0
E02811,6,S036,Floor,6,0,6,420.0
E02812,26,S036,Floor,26,0,26,1820.0
E02813,37,S036,Cashier,37,0,37,2775.0
E02814,12,S036,Floor,12,0,12,840.0
E02815,32,S036,Cashier,32,0,32,2400.0
E02817,18,S036,Customer Service,18,0,18,1530.0
E02818,11,S036,Stock,11,0,11,715.0
E02819,22,S036,Floor,22,0,22,1540.0
E02820,23,S036,Customer Service,23,0,23,1955.0
E02821,18,S036,Cashier,18,0,18,1350.0
E02822,18,S036,Floor,18,0,18,1260.0
E02824,40,S036,Supervisor,40,0,40,4800.0
E02825,10,S036,Cashier,10,0,10,750.0
E02827,19,S036,Cashier,19,0,19,1425.0
E02828,19,S036,Customer Service,19,0,19,1615.0
E02830,10,S036,Stock,10,0,10,650.0
E02831,6,S036,Stock,6,0,6,390.0
E02832,8,S036,Stock,8,0,8,520.0
E02833,8,S036,Stock,8,0,8,520.0
E02834,10,S036,Floor,10,0,10,700.0
E02835,12,S036,Stock,12,0,12,780.0
E02836,21,S036,Stock,21,0,21,1365.0
E02837,11,S036,Stock,11,0,11,715.0
E02838,24,S036,Floor,24,0,24,1680.0
E02839,21,S036,Cashier,21,0,21,1575.0
E02840,21,S036,Cashier,21,0,21,1575.0
E02841,22,S036,Customer Service,22,0,22,1870.0
E02842,16,S036,Supervisor,16,0,16,1920.0
E02843,40,S036,Supervisor,40,0,40,4800.0
E02844,24,S036,Supervisor,24,0,24,2880.0
E02846,11,S036,Floor,11,0,11,770.0
E02848,14,S036,Cashier,14,0,14,1050.0
E02850,11,S036,Cashier,11,0,11,825.0
E02851,6,S036,Stock,6,0,6,390.0
E02852,28,S036,Cashier,28,0,28,2100.0
E02853,8,S036,Stock,8,0,8,520.0
E02855,13,S036,Floor,13,0,13,910.0
E02856,21,S036,Cashier,21,0,21,1575.0
E02858,21,S036,Floor,21,0,21,1470.0
E02859,13,S036,Cashier,13,0,13,975.0
E02860,15,S036,Cashier,15,0,15,1125.0
E02861,16,S036,Floor,16,0,16,1120.0
E02862,5,S036,Stock,5,0,5,325.0
E02863,16,S036,Supervisor,16,0,16,1920.0
E02864,8,S036,Stock,8,0,8,520.0
E02865,16,S036,Customer Service,16,0,16,1360.0
E02866,5,S036,Stock,5,0,5,325.0
E02867,6,S036,Cashier,6,0,6,450.0
E02868,19,S036,Customer Service,19,0,19,1615.0
E02869,16,S036,Floor,16,0,16,1120.0
E02871,18,S036,Floor,18,0,18,1260.0
E02873,18,S036,Customer Service,18,0,18,1530.0
E02874,28,S036,Floor,28,0,28,1960.0
E02875,8,S036,Stock,8,0,8,520.0
E02876,6,S036,Customer Service,6,0,6,510.0
E02877,15,S036,Customer Service,15,0,15,1275.0
E02879,8,S036,Supervisor,8,0,8,960.0
E02880,5,S036,Stock,5,0,5,325.0
E02881,16,S037,Floor,16,0,16,1120.0
E02882,5,S037,Stock,5,0,5,325.0
E02883,16,S037,Supervisor,16,0,16,1920.0
E02884,10,S037,Floor,10,0,10,700.0
E02885,38,S037,Cashier,38,0,38,2850.0
E02886,6,S037,Floor,6,0,6,420.0
E02887,15,S037,Cashier,15,0,15,1260.0
E02888,6,S037,Stock,6,0,6,390.0
E02889,24,S037,Supervisor,24,0,24,2880.0
E02890,40,S037,Cashier,40,0,40,3000.0
E02891,40,S037,Cashier,40,0,40,3000.0
E02892,40,S037,Floor,40,0,40,3136.0
E02893,39,S037,Customer Service,39,0,39,3315.0
E02894,24,S037,Supervisor,24,0,24,2880.0
E02895,40,S037,Cashier,40,0,40,3000.0
E02896,19,S037,Floor,19,0,19,1330.0
E02897,20,S037,Floor,20,0,20,1400.0
E02898,40,S037,Customer Service,40,0,40,3400.0
E02899,27,S037,Floor,27,0,27,1890.0
E02900,13,S037,Floor,13,0,13,910.0
E02901,32,S037,Floor,32,0,32,2240.0
E02902,13,S037,Stock,13,0,13,845.0
E02903,32,S037,Floor,32,0,32,2240.0
E02904,8,S037,Supervisor,8,0,8,960.0
E02905,10,S037,Cashier,10,0,10,840.0
E02906,39,S037,Cashier,39,0,39,2925.0
E02907,5,S037,Floor,5,0,5,350.0
E02908,13,S037,Stock,13,0,13,845.0
E02909,24,S037,Supervisor,24,0,24,2880.0
E02910,36,S037,Cashier,36,0,36,2700.0
E02911,40,S037,Cashier,40,0,40,3000.0
E02912,24,S037,Floor,24,0,24,1680.0
E02913,6,S037,Stock,6,0,6,390.0
E02914,23,S037,Stock,23,0,23,1495.0
E02915,11,S037,Floor,11,0,11,770.0
E02916,36,S037,Stock,36,0,36,2340.0
E02917,19,S037,Floor,19,0,19,1330.0
E02918,12,S037,Stock,12,0,12,780.0
E02919,32,S037,Supervisor,32,0,32,3840.0
E02920,13,S037,Stock,13,0,13,845.0
E02921,19,S037,Floor,19,0,19,1330.0
E02922,40,S037,Supervisor,40,0,40,4800.0
E02923,28,S037,Floor,28,0,28,1960.0
E02924,18,S037,Floor,18,0,18,1260.0
E02925,19,S037,Stock,19,0,19,1235.0
E02926,40,S037,Cashier,40,0,40,3000.0
E02927,10,S037,Cashier,10,0,10,840.0
E02928,36,S037,Cashier,36,0,36,2700.0
E02929,32,S037,Floor,32,0,32,2240.0
E02930,8,S037,Cashier,8,0,8,672.0
E02931,21,S037,Floor,21,0,21,1470.0
E02932,14,S037,Stock,14,0,14,910.0
E02933,37,S037,Floor,37,0,37,2900.8
E02934,13,S037,Stock,13,0,13,845.0
E02935,23,S037,Floor,23,0,23,1610.0
E02936,16,S037,Stock,16,0,16,1040.0
E02937,11,S037,Floor,11,0,11,770.0
E02938,40,S037,Cashier,40,0,40,3000.0
E02939,20,S037,Cashier,20,0,20,1680.0
E02940,24,S037,Supervisor,24,0,24,2880.0
E02941,24,S037,Supervisor,24,0,24,2880.0
E02942,18,S037,Stock,18,0,18,1170.0
E02943,15,S037,Cashier,15,0,15,1260.0
E02944,40,S037,Customer Service,40,0,40,3400.0
E02945,18,S037,Stock,18,0,18,1170.0
E02946,19,S037,Floor,19,0,19,1330.0
E02947,37,S037,Customer Service,37,0,37,3145.0
E02948,16,S037,Supervisor,16,0,16,1920.0
E02950,29,S037,Floor,29,0,29,2030.0
E02951,26,S037,Stock,26,0,26,1690.0
E02952,12,S037,Stock,12,0,12,780.0
E02953,40,S037,Floor,40,0,40,3136.0
E02954,14,S037,Stock,14,0,14,910.0
E02955,36,S037,Cashier,36,0,36,2700.0
E02956,16,S037,Floor,16,0,16,1120.0
E02957,29,S037,Floor,29,0,29,2030.0
E02958,6,S037,Stock,6,0,6,390.0
E02959,40,S037,Customer Service,40,0,40,3400.0
E02960,26,S037,Floor,26,0,26,1820.0
E02961,13,S038,Cashier,13,0,13,975.0
E02963,21,S038,Floor,21,0,21,1470.0
E02966,23,S038,Stock,23,0,23,1495.0
E02967,8,S038,Cashier,8,0,8,600.0
E02968,14,S038,Stock,14,0,14,910.0
E02969,28,S038,Customer Service,28,0,28,2380.0
E02970,21,S038,Floor,21,0,21,1470.0
E02971,21,S038,Cashier,21,0,21,1575.0
E02972,19,S038,Cashier,19,0,19,1425.0
E02973,11,S038,Stock,11,0,11,715.0
E02975,8,S038,Cashier,8,0,8,600.0
E02977,8,S038,Floor,8,0,8,560.0
E02978,8,S038,Floor,8,0,8,560.0
E02979,16,S038,Floor,16,0,16,1120.0
E02980,21,S038,Cashier,21,0,21,1575.0
E02981,15,S038,Cashier,15,0,15,1125.0
E02982,16,S038,Floor,16,0,16,1120.0
E02983,40,S038,Supervisor,40,0,40,4800.0
E02984,29,S038,Customer Service,29,0,29,2465.0
E02985,6,S038,Floor,6,0,6,420.0
E02986,40,S038,Supervisor,40,0,40,4800.0
E02987,28,S038,Floor,28,0,28,1960.0
E02988,20,S038,Cashier,20,0,20,1500.0
E02989,26,S038,Customer Service,26,0,26,2210.0
E02990,40,S038,Supervisor,40,0,40,4800.0
E02992,40,S038,Supervisor,40,0,40,4800.0
E02993,24,S038,Cashier,24,0,24,1800.0
E02994,6,S038,Floor,6,0,6,420.0
E02995,12,S038,Stock,12,0,12,780.0
E02996,5,S038,Stock,5,0,5,325.0
E02997,18,S038,Cashier,18,0,18,1350.0
E02998,11,S038,Cashier,11,0,11,825.0
E02999,6,S038,Cashier,6,0,6,450.0
E03000,13,S038,Customer Service,13,0,13,1105.0
E03001,6,S038,Stock,6,0,6,390.0
E03003,14,S038,Floor,14,0,14,980.0
E03004,18,S038,Floor,18,0,18,1260.0
E03005,5,S038,Cashier,5,0,5,375.0
E03006,12,S038,Floor,12,0,12,840.0
E03009,26,S038,Cashier,26,0,26,1950.0
E03010,27,S038,Customer Service,27,0,27,2295.0
E03011,6,S038,Stock,6,0,6,390.0
E03012,8,S038,Stock,8,0,8,520.0
E03014,25,S038,Customer Service,25,0,25,2125.0
E03015,10,S038,Cashier,10,0,10,750.0
E03016,8,S038,Stock,8,0,8,520.0
E03017,8,S038,Cashier,8,0,8,600.0
E03018,5,S038,Stock,5,0,5,325.0
E03019,20,S038,Floor,20,0,20,1400.0
E03020,10,S038,Floor,10,0,10,700.0
E03021,11,S038,Floor,11,0,11,770.0
E03023,5,S038,Floor,5,0,5,350.0
E03024,6,S038,Stock,6,0,6,390.0
E03025,11,S038,Floor,11,0,11,770.0
E03026,6,S038,Customer Service,6,0,6,510.0
E03027,22,S038,Customer Service,22,0,22,1870.0
E03032,19,S038,Cashier,19,0,19,1425.0
E03033,10,S038,Stock,10,0,10,650.0
E03034,21,S038,Stock,21,0,21,1365.0
E03035,10,S038,Floor,10,0,10,700.0
E03037,6,S038,Cashier,6,0,6,450.0
E03039,8,S038,Stock,8,0,8,520.0
E03040,6,S038,Cashier,6,0,6,450.0
E03041,5,S039,Cashier,5,0,5,375.0
E03042,23,S039,Floor,23,0,23,1610.0
E03043,40,S039,Supervisor,40,0,40,4800.0
E03045,12,S039,Stock,12,0,12,780.0
E03051,11,S039,Stock,11,0,11,715.0
E03052,14,S039,Floor,14,0,14,980.0
E03053,16,S039,Floor,16,0,16,1120.0
E03054,22,S039,Cashier,22,0,22,1650.0
E03055,10,S039,Cashier,10,0,10,750.0
E03056,16,S039,Cashier,16,0,16,1200.0
E03057,11,S039,Cashier,11,0,11,825.0
E03058,13,S039,Floor,13,0,13,910.0
E03059,11,S039,Floor,11,0,11,770.0
E03061,12,S039,Floor,12,0,12,840.0
E03062,14,S039,Stock,14,0,14,910.0
E03064,11,S039,Floor,11,0,11,770.0
E03065,40,S039,Supervisor,40,0,40,4800.0
E03066,6,S039,Floor,6,0,6,420.0
E03067,6,S039,Floor,6,0,6,420.0
E03068,8,S039,Floor,8,0,8,560.0
E03069,10,S039,Cashier,10,0,10,750.0
E03070,16,S039,Floor,16,0,16,1120.0
E03071,16,S039,Stock,16,0,16,1040.0
E03072,8,S039,Floor,8,0,8,560.0
E03073,12,S039,Cashier,12,0,12,900.0
E03074,5,S039,Cashier,5,0,5,375.0
E03075,33,S039,Customer Service,33,0,33,2805.0
E03077,16,S039,Floor,16,0,16,1120.0
E03078,11,S039,Floor,11,0,11,770.0
E03079,5,S039,Cashier,5,0,5,375.0
E03080,21,S039,Cashier,21,0,21,1575.0
E03081,11,S039,Stock,11,0,11,715.0
E03082,5,S039,Cashier,5,0,5,375.0
E03084,11,S039,Floor,11,0,11,770.0
E03085,11,S039,Floor,11,0,11,770.0
E03086,5,S039,Cashier,5,0,5,375.0
E03089,32,S039,Cashier,32,0,32,2400.0
E03090,40,S039,Supervisor,40,0,40,4800.0
E03091,5,S039,Stock,5,0,5,325.0
E03094,21,S039,Cashier,21,0,21,1575.0
E03095,16,S039,Floor,16,0,16,1120.0
E03096,13,S039,Cashier,13,0,13,975.0
E03097,8,S039,Stock,8,0,8,520.0
E03098,19,S039,Cashier,19,0,19,1425.0
E03099,24,S039,Customer Service,24,0,24,2040.0
E03100,39,S039,Customer Service,39,0,39,3315.0
E03101,34,S039,Customer Service,34,0,34,2890.0
E03103,13,S039,Floor,13,0,13,910.0
E03104,18,S039,Cashier,18,0,18,1350.0
E03105,8,S039,Stock,8,0,8,520.0
E03106,17,S039,Cashier,17,0,17,1275.0
E03107,5,S039,Floor,5,0,5,350.0
E03108,38,S039,Customer Service,38,0,38,3230.0
E03109,16,S039,Stock,16,0,16,1040.0
E03110,8,S039,Stock,8,0,8,520.0
E03111,6,S039,Cashier,6,0,6,450.0
E03112,8,S039,Floor,8,0,8,560.0
E03113,5,S039,Stock,5,0,5,325.0
E03115,6,S039,Floor,6,0,6,420.0
E03116,19,S039,Cashier,19,0,19,1425.0
E03117,10,S039,Stock,10,0,10,650.0
E03118,13,S039,Stock,13,0,13,845.0
E03119,6,S039,Stock,6,0,6,390.0
E03124,10,S040,Floor,10,0,10,700.0
E03126,19,S040,Floor,19,0,19,1330.0
E03127,6,S040,Cashier,6,0,6,450.0
E03130,6,S040,Stock,6,0,6,390.0
E03131,6,S040,Cashier,6,0,6,450.0
E03132,24,S040,Cashier,24,0,24,1800.0
E03133,18,S040,Cashier,18,0,18,1350.0
E03134,8,S040,Stock,8,0,8,520.0
E03135,21,S040,Cashier,21,0,21,1575.0
E03136,16,S040,Customer Service,16,0,16,1360.0
E03137,5,S040,Floor,5,0,5,350.0
E03138,40,S040,Supervisor,40,0,40,4800.0
E03139,6,S040,Floor,6,0,6,420.0
E03140,40,S040,Supervisor,40,0,40,4800.0
E03141,11,S040,Stock,11,0,11,715.0
E03142,5,S040,Floor,5,0,5,350.0
E03143,14,S040,Floor,14,0,14,980.0
E03144,24,S040,Floor,24,0,24,1680.0
E03145,14,S040,Floor,14,0,14,980.0
E03146,8,S040,Floor,8,0,8,560.0
E03147,40,S040,Supervisor,40,0,40,4800.0
E03148,14,S040,Cashier,14,0,14,1050.0
E03149,13,S040,Stock,13,0,13,845.0
E03152,19,S040,Floor,19,0,19,1330.0
E03153,26,S040,Customer Service,26,0,26,2210.0
E03154,16,S040,Cashier,16,0,16,1200.0
E03156,16,S040,Stock,16,0,16,1040.0
E03157,11,S040,Floor,11,0,11,770.0
E03158,12,S040,Floor,12,0,12,840.0
E03159,14,S040,Cashier,14,0,14,1050.0
E03160,26,S040,Cashier,26,0,26,1950.0
E03163,8,S040,Floor,8,0,8,560.0
E03164,8,S040,Stock,8,0,8,520.0
E03165,27,S040,Customer Service,27,0,27,2295.0
E03166,5,S040,Cashier,5,0,5,375.0
E03167,21,S040,Cashier,21,0,21,1575.0
E03168,5,S040,Stock,5,0,5,325.0
E03169,5,S040,Cashier,5,0,5,375.0
E03170,5,S040,Cashier,5,0,5,375.0
E03171,25,S040,Floor,25,0,25,1750.0
E03173,6,S040,Floor,6,0,6,420.0
E03174,12,S040,Stock,12,0,12,780.0
E03175,19,S040,Cashier,19,0,19,1425.0
E03176,6,S040,Cashier,6,0,6,450.0
E03177,5,S040,Stock,5,0,5,325.0
E03178,24,S040,Stock,24,0,24,1560.0
E03181,23,S040,Cashier,23,0,23,1725.0
E03182,13,S040,Stock,13,0,13,845.0
E03184,13,S040,Floor,13,0,13,910.0
E03185,6,S040,Floor,6,0,6,420.0
E03186,33,S040,Customer Service,33,0,33,2805.0
E03187,19,S040,Cashier,19,0,19,1425.0
E03188,28,S040,Floor,28,0,28,1960.0
E03189,34,S040,Customer Service,34,0,34,2890.0
E03191,5,S040,Cashier,5,0,5,375.0
E03193,11,S040,Stock,11,0,11,715.0
E03194,15,S040,Cashier,15,0,15,1125.0
E03195,40,S040,Supervisor,40,0,40,4800.0
E03196,8,S040,Floor,8,0,8,560.0
E03198,11,S040,Stock,11,0,11,715.0
E03200,32,S040,Customer Service,32,0,32,2720.0
E03202,31,S041,Stock,31,0,31,2015.0
E03204,5,S041,Stock,5,0,5,325.0
E03205,26,S041,Cashier,26,0,26,1950.0
E03206,36,S041,Cashier,36,0,36,2700.0
E03207,23,S041,Floor,23,0,23,1610.0
E03209,26,S041,Cashier,26,0,26,1950.0
E03210,11,S041,Stock,11,0,11,715.0
E03211,11,S041,Floor,11,0,11,770.0
E03212,39,S041,Customer Service,39,0,39,3315.0
E03214,27,S041,Cashier,27,0,27,2025.0
E03216,27,S041,Cashier,27,0,27,2025.0
E03217,22,S041,Floor,22,0,22,1540.0
E03218,18,S041,Stock,18,0,18,1170.0
E03220,22,S041,Cashier,22,0,22,1650.0
E03221,10,S041,Stock,10,0,10,650.0
E03224,21,S041,Floor,21,0,21,1470.0
E03225,18,S041,Stock,18,0,18,1170.0
E03227,40,S041,Customer Service,40,0,40,3400.0
E03228,19,S041,Stock,19,0,19,1235.0
E03229,13,S041,Stock,13,0,13,845.0
E03230,20,S041,Floor,20,0,20,1400.0
E03231,22,S041,Floor,22,0,22,1540.0
E03232,25,S041,Stock,25,0,25,1625.0
E03234,32,S041,Supervisor,32,0,32,3840.0
E03235,13,S041,Cashier,13,0,13,975.0
E03236,29,S041,Cashier,29,0,29,2175.0
E03237,22,S041,Cashier,22,0,22,1650.0
E03239,27,S041,Cashier,27,0,27,2025.0
E03241,5,S041,Floor,5,0,5,350.0
E03242,24,S041,Floor,24,0,24,1680.0
E03243,30,S041,Cashier,30,0,30,2250.0
E03244,11,S041,Stock,11,0,11,715.0
E03245,32,S041,Floor,32,0,32,2240.0
E03246,40,S041,Supervisor,40,0,40,4800.0
E03247,10,S041,Floor,10,0,10,700.0
E03248,13,S041,Floor,13,0,13,910.0
E03249,5,S041,Stock,5,0,5,325.0
E03250,24,S041,Stock,24,0,24,1560.0
E03251,27,S041,Cashier,27,0,27,2025.0
E03252,14,S041,Cashier,14,0,14,1050.0
E03253,38,S041,Customer Service,38,0,38,3230.0
E03254,6,S041,Floor,6,0,6,420.0
E03255,17,S041,Cashier,17,0,17,1275.0
E03256,5,S041,Floor,5,0,5,350.0
E03257,18,S041,Floor,18,0,18,1260.0
E03258,28,S041,Cashier,28,0,28,2100.0
E03259,5,S041,Stock,5,0,5,325.0
E03260,16,S041,Floor,16,0,16,1120.0
E03261,10,S041,Cashier,10,0,10,750.0
E03262,40,S041,Supervisor,40,0,40,4800.0
E03263,12,S041,Floor,12,0,12,840.0
E03264,38,S041,Customer Service,38,0,38,3230.0
E03265,40,S041,Supervisor,40,0,40,4800.0
E03267,40,S041,Customer Service,40,0,40,3400.0
E03268,6,S041,Floor,6,0,6,420.0
E03269,8,S041,Floor,8,0,8,560.0
E03270,37,S041,Cashier,37,0,37,2775.0
E03272,21,S041,Floor,21,0,21,1470.0
E03273,5,S041,Floor,5,0,5,350.0
E03274,39,S041,Customer Service,39,0,39,3315.0
E03276,32,S041,Supervisor,32,0,32,3840.0
E03277,16,S041,Floor,16,0,16,1120.0
E03278,5,S041,Floor,5,0,5,350.0
E03279,8,S041,Floor,8,0,8,560.0
E03280,24,S041,Cashier,24,0,24,1800.0
E03281,5,S042,Cashier,5,0,5,375.0
E03284,10,S042,Stock,10,0,10,650.0
E03286,22,S042,Floor,22,0,22,1540.0
E03287,6,S042,Stock,6,0,6,390.0
E03288,40,S042,Supervisor,40,0,40,4800.0
E03289,40,S042,Supervisor,40,0,40,4800.0
E03290,6,S042,Stock,6,0,6,390.0
E03292,18,S042,Stock,18,0,18,1170.0
E03293,10,S042,Stock,10,0,10,650.0
E03294,31,S042,Cashier,31,0,31,2325.0
E03295,11,S042,Stock,11,0,11,715.0
E03296,8,S042,Cashier,8,0,8,600.0
E03297,18,S042,Floor,18,0,18,1260.0
E03299,8,S042,Floor,8,0,8,560.0
E03300,19,S042,Floor,19,0,19,1330.0
E03301,24,S042,Supervisor,24,0,24,2880.0
E03302,21,S042,Cashier,21,0,21,1575.0
E03305,16,S042,Floor,16,0,16,1120.0
E03306,18,S042,Cashier,18,0,18,1350.0
E03307,40,S042,Supervisor,40,0,40,4800.0
E03309,18,S042,Cashier,18,0,18,1350.0
E03310,6,S042,Stock,6,0,6,390.0
E03312,17,S042,Floor,17,0,17,1190.0
E03315,22,S042,Floor,22,0,22,1540.0
E03316,8,S042,Stock,8,0,8,520.0
E03317,5,S042,Stock,5,0,5,325.0
E03320,12,S042,Cashier,12,0,12,900.0
E03321,13,S042,Floor,13,0,13,910.0
E03322,16,S042,Floor,16,0,16,1120.0
E03323,6,S042,Stock,6,0,6,390.0
E03324,6,S042,Cashier,6,0,6,450.0
E03325,14,S042,Cashier,14,0,14,1050.0
E03327,8,S042,Cashier,8,0,8,600.0
E03328,8,S042,Stock,8,0,8,520.0
E03329,8,S042,Floor,8,0,8,560.0
E03330,40,S042,Customer Service,40,0,40,3400.0
E03331,13,S042,Cashier,13,0,13,975.0
E03333,6,S042,Stock,6,0,6,390.0
E03334,16,S042,Stock,16,0,16,1040.0
E03335,17,S042,Floor,17,0,17,1190.0
E03339,6,S042,Stock,6,0,6,390.0
E03341,8,S042,Cashier,8,0,8,600.0
E03342,6,S042,Floor,6,0,6,420.0
E03343,8,S042,Floor,8,0,8,560.0
E03344,18,S042,Cashier,18,0,18,1350.0
E03345,18,S042,Floor,18,0,18,1260.0
E03346,40,S042,Customer Service,40,0,40,3400.0
E03347,11,S042,Floor,11,0,11,770.0
E03348,22,S042,Floor,22,0,22,1540.0
E03350,13,S042,Cashier,13,0,13,975.0
E03351,23,S042,Cashier,23,0,23,1725.0
E03352,39,S042,Customer Service,39,0,39,3315.0
E03353,16,S042,Cashier,16,0,16,1200.0
E03355,24,S042,Supervisor,24,0,24,2880.0
E03356,39,S042,Customer Service,39,0,39,3315.0
E03357,23,S042,Cashier,23,0,23,1725.0
E03358,19,S042,Cashier,19,0,19,1425.0
E03359,21,S042,Stock,21,0,21,1365.0
E03361,8,S043,Stock,8,0,8,520.0
E03362,34,S043,Floor,34,0,34,2380.0
E03364,26,S043,Cashier,26,0,26,1950.0
E03366,11,S043,Customer Service,11,0,11,935.0
E03367,5,S043,Stock,5,0,5,325.0
E03368,21,S043,Floor,21,0,21,1470.0
E03369,35,S043,Cashier,35,0,35,2625.0
E03370,14,S043,Floor,14,0,14,980.0
E03371,36,S043,Cashier,36,0,36,2700.0
E03372,14,S043,Stock,14,0,14,910.0
E03374,28,S043,Cashier,28,0,28,2100.0
E03375,20,S043,Floor,20,0,20,1400.0
E03377,16,S043,Supervisor,16,0,16,1920.0
E03378,5,S043,Stock,5,0,5,325.0
E03379,38,S043,Customer Service,38,0,38,3230.0
E03380,34,S043,Cashier,34,0,34,2550.0
